"NombreMunicipio","CodigoMunicipio","Ubicación","NombreRegion","CodigoRegion","Anio","CausaMortalidad","TipoPoblacionObjetivo","NumeroPoblacionObjetivo","NumeroCasos"
"Anorí","05040","POINT (-75.145827 7.073577)","NORDESTE","4","2021","Suicidios","Poblacion total","19,662","1"
"Anzá","05044","POINT (-75.854027 6.303405)","OCCIDENTE","6","2021","Suicidios","Poblacion total","7,421","0"
"Apartadó","05045","POINT (-76.630692 7.887047)","URABA","9","2021","Suicidios","Poblacion total","122,772","5"
"Arboletes","05051","POINT (-76.427353 8.852936)","URABA","9","2021","Suicidios","Poblacion total","30,559","1"
"Argelia","05055","POINT (-75.142821 5.731236)","ORIENTE","7","2021","Suicidios","Poblacion total","7,972","0"
"Armenia","05059","POINT (-75.787666 6.156497)","OCCIDENTE","6","2021","Suicidios","Poblacion total","5,286","0"
"Barbosa","05079","POINT (-75.331286 6.437248)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","59,570","2"
"Bello","05088","POINT (-75.558281 6.334985)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","565,630","34"
"Belmira","05086","POINT (-75.667252 6.606713)","NORTE","5","2021","Suicidios","Poblacion total","6,175","0"
"Betania","05091","POINT (-75.976261 5.745292)","SUROESTE","8","2021","Suicidios","Poblacion total","10,661","0"
"Betulia","05093","POINT (-75.984594 6.113454)","SUROESTE","8","2021","Suicidios","Poblacion total","16,416","0"
"Briceño","05107","POINT (-75.551532 7.110465)","NORTE","5","2021","Suicidios","Poblacion total","8,139","1"
"Buriticá","05113","POINT (-75.907102 6.719872)","OCCIDENTE","6","2021","Suicidios","Poblacion total","10,234","1"
"Cáceres","05120","POINT (-75.347874 7.582281)","BAJO CAUCA","2","2021","Suicidios","Poblacion total","29,325","0"
"Caicedo","05125","POINT (-75.982545 6.406072)","OCCIDENTE","6","2021","Suicidios","Poblacion total","8,785","1"
"Caldas","05129","POINT (-75.635534 6.09199)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","85,841","6"
"Campamento","05134","POINT (-75.29634 6.979113)","NORTE","5","2021","Suicidios","Poblacion total","9,670","1"
"Cañasgordas","05138","POINT (-76.025603 6.749957)","OCCIDENTE","6","2021","Suicidios","Poblacion total","15,717","1"
"Caracolí","05142","POINT (-74.756712 6.410876)","MAGDALENA MEDIO","3","2021","Suicidios","Poblacion total","4,591","1"
"Caramanta","05145","POINT (-75.644483 5.548681)","SUROESTE","8","2021","Suicidios","Poblacion total","4,684","0"
"Carepa","05147","POINT (-76.655568 7.755937)","URABA","9","2021","Suicidios","Poblacion total","49,435","3"
"Carolina","05150","POINT (-75.281494 6.723626)","NORTE","5","2021","Suicidios","Poblacion total","3,980","0"
"Caucasia","05154","POINT (-75.197397 7.989436)","BAJO CAUCA","2","2021","Suicidios","Poblacion total","92,469","4"
"Chigorodó","05172","POINT (-76.685044 7.672652)","URABA","9","2021","Suicidios","Poblacion total","57,121","6"
"Cisneros","05190","POINT (-75.087684 6.538526)","NORDESTE","4","2021","Suicidios","Poblacion total","9,892","0"
"Ciudad Bolívar","05101","POINT (-76.020994 5.850015)","SUROESTE","8","2021","Suicidios","Poblacion total","26,886","0"
"Cocorná","05197","POINT (-75.185273 6.057769)","ORIENTE","7","2021","Suicidios","Poblacion total","15,902","2"
"Concepción","05206","POINT (-75.259425 6.394975)","ORIENTE","7","2021","Suicidios","Poblacion total","4,998","1"
"Concordia","05209","POINT (-75.907256 6.046154)","SUROESTE","8","2021","Suicidios","Poblacion total","22,039","0"
"Copacabana","05212","POINT (-75.508181 6.346097)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","85,434","2"
"Dabeiba","05234","POINT (-76.266682 7.001567)","OCCIDENTE","6","2021","Suicidios","Poblacion total","24,060","3"
"Donmatías","05237","POINT (-75.394608 6.486305)","NORTE","5","2021","Suicidios","Poblacion total","19,395","0"
"Ebéjico","05240","POINT (-75.768514 6.326468)","OCCIDENTE","6","2021","Suicidios","Poblacion total","12,564","0"
"El Bagre","05250","POINT (-74.812977 7.60005)","BAJO CAUCA","2","2021","Suicidios","Poblacion total","54,125","3"
"El Carmen de Viboral","05148","POINT (-75.335351 6.083283)","ORIENTE","7","2021","Suicidios","Poblacion total","64,353","6"
"El Peñol","05541","POINT (-75.161743 6.234274)","ORIENTE","7","2021","Suicidios","Poblacion total","22,454","2"
"El Retiro","05607","POINT (-75.502683 6.057336)","ORIENTE","7","2021","Suicidios","Poblacion total","25,360","0"
"El Santuario","05697","POINT (-75.265676 6.139528)","ORIENTE","7","2021","Suicidios","Poblacion total","37,602","3"
"Entrerríos","05264","POINT (-75.517037 6.567385)","NORTE","5","2021","Suicidios","Poblacion total","11,968","1"
"Envigado","05266","POINT (-75.587333 6.16996)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","247,649","14"
"Fredonia","05282","POINT (-75.671749 5.927145)","SUROESTE","8","2021","Suicidios","Poblacion total","25,609","2"
"Frontino","05284","POINT (-76.128568 6.77975)","OCCIDENTE","6","2021","Suicidios","Poblacion total","21,426","2"
"Giraldo","05306","POINT (-75.953365 6.680421)","OCCIDENTE","6","2021","Suicidios","Poblacion total","5,993","2"
"Girardota","05308","POINT (-75.446101 6.377536)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","58,069","3"
"Gómez Plata","05310","POINT (-75.219375 6.681523)","NORTE","5","2021","Suicidios","Poblacion total","10,089","1"
"Granada","05313","POINT (-75.18443 6.14432)","ORIENTE","7","2021","Suicidios","Poblacion total","10,356","0"
"Guadalupe","05315","POINT (-75.240458 6.814987)","NORTE","5","2021","Suicidios","Poblacion total","6,835","0"
"Guarne","05318","POINT (-75.442619 6.279958)","ORIENTE","7","2021","Suicidios","Poblacion total","60,291","6"
"Guatapé","05321","POINT (-75.161723 6.234276)","ORIENTE","7","2021","Suicidios","Poblacion total","8,991","0"
"Heliconia","05347","POINT (-75.733349 6.207128)","OCCIDENTE","6","2021","Suicidios","Poblacion total","5,338","1"
"Hispania","05353","POINT (-75.907416 5.799621)","SUROESTE","8","2021","Suicidios","Poblacion total","5,699","3"
"Itagüí","05360","POINT (-75.609585 6.172619)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","294,137","14"
"Ituango","05361","POINT (-75.764081 7.172568)","NORTE","5","2021","Suicidios","Poblacion total","28,547","1"
"Jardín","05364","POINT (-75.819483 5.599097)","SUROESTE","8","2021","Suicidios","Poblacion total","15,038","0"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2021","Suicidios","Poblacion total","14,065","2"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2021","Suicidios","Poblacion total","68,622","6"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","78,211","7"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2021","Suicidios","Poblacion total","8,337","0"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2021","Suicidios","Poblacion total","22,702","2"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2021","Suicidios","Poblacion total","10,568","1"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2021","Suicidios","Poblacion total","8,611","0"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2021","Suicidios","Poblacion total","69,257","4"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","2,507,620","211"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2021","Suicidios","Poblacion total","6,719","0"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2021","Suicidios","Poblacion total","5,397","1"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2021","Suicidios","Poblacion total","14,054","0"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2021","Suicidios","Poblacion total","10,648","0"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2021","Suicidios","Poblacion total","27,525","1"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2021","Suicidios","Poblacion total","42,976","0"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2021","Suicidios","Poblacion total","3,333","1"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2021","Suicidios","Poblacion total","8,510","1"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2021","Suicidios","Poblacion total","8,909","0"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2021","Suicidios","Poblacion total","39,297","2"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2021","Suicidios","Poblacion total","15,076","0"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2021","Suicidios","Poblacion total","19,310","1"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2021","Suicidios","Poblacion total","30,674","2"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2021","Suicidios","Poblacion total","144,612","13"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2021","Suicidios","Poblacion total","9,507","2"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2021","Suicidios","Poblacion total","94,754","7"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2021","Suicidios","Poblacion total","18,784","3"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2021","Suicidios","Poblacion total","7,392","0"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2021","Suicidios","Poblacion total","16,720","0"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2021","Suicidios","Poblacion total","5,874","0"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2021","Suicidios","Poblacion total","16,777","2"
"San José de La Montaña","05658","POINT (-75.683472 6.848958)","NORTE","5","2021","Suicidios","Poblacion total","3,818","0"
"San Juan de Urabá","05659","POINT (-76.524538 8.766496)","URABA","9","2021","Suicidios","Poblacion total","20,197","3"
"San Luis","05660","POINT (-74.994436 6.042772)","ORIENTE","7","2021","Suicidios","Poblacion total","13,691","4"
"San Pedro de Los Milagros","05664","POINT (-75.555959 6.461815)","NORTE","5","2021","Suicidios","Poblacion total","22,298","1"
"San Pedro de Urabá","05665","POINT (-76.382921 8.277916)","URABA","9","2021","Suicidios","Poblacion total","31,876","3"
"San Rafael","05667","POINT (-75.028257 6.295426)","ORIENTE","7","2021","Suicidios","Poblacion total","16,585","1"
"San Roque","05670","POINT (-75.019485 6.485044)","NORDESTE","4","2021","Suicidios","Poblacion total","23,116","1"
"San Vicente","05674","POINT (-75.331782 6.282678)","ORIENTE","7","2021","Suicidios","Poblacion total","23,578","1"
"Santa Bárbara","05679","POINT (-75.568167 5.874215)","SUROESTE","8","2021","Suicidios","Poblacion total","28,206","2"
"Santa Fe de Antioquia","05042","POINT (-75.827742 6.556455)","OCCIDENTE","6","2021","Suicidios","Poblacion total","27,275","2"
"Santa Rosa de Osos","05686","POINT (-75.460696 6.648965)","NORTE","5","2021","Suicidios","Poblacion total","38,277","3"
"Santo Domingo","05690","POINT (-75.164398 6.471292)","NORDESTE","4","2021","Suicidios","Poblacion total","13,084","1"
"Segovia","05736","POINT (-75.164407 6.471289)","NORDESTE","4","2021","Suicidios","Poblacion total","38,568","3"
"Sonsón","05756","POINT (-75.31098 5.709254)","ORIENTE","7","2021","Suicidios","Poblacion total","36,558","3"
"Sopetrán","05761","POINT (-75.742487 6.500955)","OCCIDENTE","6","2021","Suicidios","Poblacion total","15,845","0"
"Támesis","05789","POINT (-75.712508 5.662788)","SUROESTE","8","2021","Suicidios","Poblacion total","16,624","4"
"Tarazá","05790","POINT (-75.39983 7.58049)","BAJO CAUCA","2","2021","Suicidios","Poblacion total","28,134","1"
"Tarso","05792","POINT (-75.82213 5.865469)","SUROESTE","8","2021","Suicidios","Poblacion total","6,388","0"
"Titiribí","05809","POINT (-75.793717 6.063419)","SUROESTE","8","2021","Suicidios","Poblacion total","11,217","0"
"Toledo","05819","POINT (-75.691555 7.01096)","NORTE","5","2021","Suicidios","Poblacion total","4,993","0"
"Turbo","05837","POINT (-76.728476 8.095151)","URABA","9","2021","Suicidios","Poblacion total","128,586","7"
"Uramita","05842","POINT (-76.266639 7.001396)","OCCIDENTE","6","2021","Suicidios","Poblacion total","7,215","0"
"Urrao","05847","POINT (-76.134557 6.317018)","SUROESTE","8","2021","Suicidios","Poblacion total","31,123","5"
"Valdivia","05854","POINT (-75.391627 7.292119)","NORTE","5","2021","Suicidios","Poblacion total","14,497","1"
"Valparaíso","05856","POINT (-75.62448 5.616356)","SUROESTE","8","2021","Suicidios","Poblacion total","6,632","0"
"Vegachí","05858","POINT (-74.798745 6.77151)","NORDESTE","4","2021","Suicidios","Poblacion total","12,019","1"
"Venecia","05861","POINT (-75.733897 5.963555)","SUROESTE","8","2021","Suicidios","Poblacion total","12,071","0"
"Vigía del Fuerte","05873","POINT (-76.896085 6.589081)","URABA","9","2021","Suicidios","Poblacion total","10,239","0"
"Yalí","05885","POINT (-74.842107 6.675328)","NORDESTE","4","2021","Suicidios","Poblacion total","7,744","0"
"Yarumal","05887","POINT (-75.416733 6.963321)","NORTE","5","2021","Suicidios","Poblacion total","41,888","2"
"Yolombó","05890","POINT (-75.01183 6.59926)","NORDESTE","4","2021","Suicidios","Poblacion total","23,951","6"
"Yondó","05893","POINT (-73.909599 7.007398)","MAGDALENA MEDIO","3","2021","Suicidios","Poblacion total","20,471","0"
"Zaragoza","05895","POINT (-74.868261 7.492548)","BAJO CAUCA","2","2021","Suicidios","Poblacion total","25,732","4"
"Abejorral","05002","POINT (-75.427045 5.79145)","ORIENTE","7","2022","Suicidios","Poblacion total","21,000","3"
"Abriaquí","05004","POINT (-76.064563 6.63197)","OCCIDENTE","6","2022","Suicidios","Poblacion total","2,792","1"
"Alejandría","05021","POINT (-75.141258 6.376923)","ORIENTE","7","2022","Suicidios","Poblacion total","5,042","1"
"Amagá","05030","POINT (-75.703216 6.04063)","SUROESTE","8","2022","Suicidios","Poblacion total","31,974","1"
"Amalfi","05031","POINT (-75.075028 6.907385)","NORDESTE","4","2022","Suicidios","Poblacion total","27,923","2"
"Andes","05034","POINT (-75.877699 5.655629)","SUROESTE","8","2022","Suicidios","Poblacion total","44,816","5"
"Angelópolis","05036","POINT (-75.710262 6.111531)","SUROESTE","8","2022","Suicidios","Poblacion total","6,035","2"
"Angostura","05038","POINT (-75.334973 6.885789)","NORTE","5","2022","Suicidios","Poblacion total","12,153","1"
"Anorí","05040","POINT (-75.145827 7.073577)","NORDESTE","4","2022","Suicidios","Poblacion total","20,007","0"
"Anzá","05044","POINT (-75.854027 6.303405)","OCCIDENTE","6","2022","Suicidios","Poblacion total","7,473","0"
"Apartadó","05045","POINT (-76.630692 7.887047)","URABA","9","2022","Suicidios","Poblacion total","123,578","9"
"Arboletes","05051","POINT (-76.427353 8.852936)","URABA","9","2022","Suicidios","Poblacion total","30,853","1"
"Argelia","05055","POINT (-75.142821 5.731236)","ORIENTE","7","2022","Suicidios","Poblacion total","8,030","0"
"Armenia","05059","POINT (-75.787666 6.156497)","OCCIDENTE","6","2022","Suicidios","Poblacion total","5,295","0"
"Barbosa","05079","POINT (-75.331286 6.437248)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","60,571","8"
"Bello","05088","POINT (-75.558281 6.334985)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","575,253","42"
"Belmira","05086","POINT (-75.667252 6.606713)","NORTE","5","2022","Suicidios","Poblacion total","6,163","0"
"Betania","05091","POINT (-75.976261 5.745292)","SUROESTE","8","2022","Suicidios","Poblacion total","10,683","0"
"Betulia","05093","POINT (-75.984594 6.113454)","SUROESTE","8","2022","Suicidios","Poblacion total","16,529","1"
"Briceño","05107","POINT (-75.551532 7.110465)","NORTE","5","2022","Suicidios","Poblacion total","8,078","0"
"Buriticá","05113","POINT (-75.907102 6.719872)","OCCIDENTE","6","2022","Suicidios","Poblacion total","10,427","2"
"Cáceres","05120","POINT (-75.347874 7.582281)","BAJO CAUCA","2","2022","Suicidios","Poblacion total","29,297","1"
"Caicedo","05125","POINT (-75.982545 6.406072)","OCCIDENTE","6","2022","Suicidios","Poblacion total","8,867","0"
"Caldas","05129","POINT (-75.635534 6.09199)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","86,699","7"
"Campamento","05134","POINT (-75.29634 6.979113)","NORTE","5","2022","Suicidios","Poblacion total","9,743","2"
"Cañasgordas","05138","POINT (-76.025603 6.749957)","OCCIDENTE","6","2022","Suicidios","Poblacion total","15,648","1"
"Caracolí","05142","POINT (-74.756712 6.410876)","MAGDALENA MEDIO","3","2022","Suicidios","Poblacion total","4,568","1"
"Caramanta","05145","POINT (-75.644483 5.548681)","SUROESTE","8","2022","Suicidios","Poblacion total","4,641","1"
"Carepa","05147","POINT (-76.655568 7.755937)","URABA","9","2022","Suicidios","Poblacion total","49,891","2"
"Carolina","05150","POINT (-75.281494 6.723626)","NORTE","5","2022","Suicidios","Poblacion total","3,972","0"
"Caucasia","05154","POINT (-75.197397 7.989436)","BAJO CAUCA","2","2022","Suicidios","Poblacion total","92,890","7"
"Chigorodó","05172","POINT (-76.685044 7.672652)","URABA","9","2022","Suicidios","Poblacion total","57,122","7"
"Cisneros","05190","POINT (-75.087684 6.538526)","NORDESTE","4","2022","Suicidios","Poblacion total","9,984","0"
"Ciudad Bolívar","05101","POINT (-76.020994 5.850015)","SUROESTE","8","2022","Suicidios","Poblacion total","27,076","2"
"Cocorná","05197","POINT (-75.185273 6.057769)","ORIENTE","7","2022","Suicidios","Poblacion total","15,940","6"
"Concepción","05206","POINT (-75.259425 6.394975)","ORIENTE","7","2022","Suicidios","Poblacion total","5,034","0"
"Concordia","05209","POINT (-75.907256 6.046154)","SUROESTE","8","2022","Suicidios","Poblacion total","22,055","1"
"Copacabana","05212","POINT (-75.508181 6.346097)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","86,835","1"
"Dabeiba","05234","POINT (-76.266682 7.001567)","OCCIDENTE","6","2022","Suicidios","Poblacion total","24,231","0"
"Donmatías","05237","POINT (-75.394608 6.486305)","NORTE","5","2022","Suicidios","Poblacion total","19,509","4"
"Ebéjico","05240","POINT (-75.768514 6.326468)","OCCIDENTE","6","2022","Suicidios","Poblacion total","12,581","2"
"El Bagre","05250","POINT (-74.812977 7.60005)","BAJO CAUCA","2","2022","Suicidios","Poblacion total","54,698","1"
"El Carmen de Viboral","05148","POINT (-75.335351 6.083283)","ORIENTE","7","2022","Suicidios","Poblacion total","65,742","7"
"El Peñol","05541","POINT (-75.161743 6.234274)","ORIENTE","7","2022","Suicidios","Poblacion total","22,821","3"
"El Retiro","05607","POINT (-75.502683 6.057336)","ORIENTE","7","2022","Suicidios","Poblacion total","25,853","0"
"El Santuario","05697","POINT (-75.265676 6.139528)","ORIENTE","7","2022","Suicidios","Poblacion total","38,269","2"
"Entrerríos","05264","POINT (-75.517037 6.567385)","NORTE","5","2022","Suicidios","Poblacion total","12,150","1"
"Envigado","05266","POINT (-75.587333 6.16996)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","251,963","16"
"Fredonia","05282","POINT (-75.671749 5.927145)","SUROESTE","8","2022","Suicidios","Poblacion total","25,788","2"
"Frontino","05284","POINT (-76.128568 6.77975)","OCCIDENTE","6","2022","Suicidios","Poblacion total","21,535","0"
"Giraldo","05306","POINT (-75.953365 6.680421)","OCCIDENTE","6","2022","Suicidios","Poblacion total","6,100","0"
"Girardota","05308","POINT (-75.446101 6.377536)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","58,919","7"
"Gómez Plata","05310","POINT (-75.219375 6.681523)","NORTE","5","2022","Suicidios","Poblacion total","10,181","1"
"Granada","05313","POINT (-75.18443 6.14432)","ORIENTE","7","2022","Suicidios","Poblacion total","10,397","2"
"Guadalupe","05315","POINT (-75.240458 6.814987)","NORTE","5","2022","Suicidios","Poblacion total","6,869","0"
"Guarne","05318","POINT (-75.442619 6.279958)","ORIENTE","7","2022","Suicidios","Poblacion total","61,496","6"
"Guatapé","05321","POINT (-75.161723 6.234276)","ORIENTE","7","2022","Suicidios","Poblacion total","9,203","0"
"Heliconia","05347","POINT (-75.733349 6.207128)","OCCIDENTE","6","2022","Suicidios","Poblacion total","5,253","0"
"Hispania","05353","POINT (-75.907416 5.799621)","SUROESTE","8","2022","Suicidios","Poblacion total","5,765","1"
"Itagüí","05360","POINT (-75.609585 6.172619)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","296,908","25"
"Ituango","05361","POINT (-75.764081 7.172568)","NORTE","5","2022","Suicidios","Poblacion total","28,755","1"
"Jardín","05364","POINT (-75.819483 5.599097)","SUROESTE","8","2022","Suicidios","Poblacion total","15,138","1"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2022","Suicidios","Poblacion total","14,165","1"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2022","Suicidios","Poblacion total","69,976","7"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","79,499","3"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2022","Suicidios","Poblacion total","8,438","0"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2022","Suicidios","Poblacion total","23,067","3"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2022","Suicidios","Poblacion total","10,616","1"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2022","Suicidios","Poblacion total","8,673","1"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2022","Suicidios","Poblacion total","70,655","3"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","2,514,709","231"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2022","Suicidios","Poblacion total","6,665","0"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2022","Suicidios","Poblacion total","5,508","0"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2022","Suicidios","Poblacion total","13,960","0"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2022","Suicidios","Poblacion total","10,711","2"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2022","Suicidios","Poblacion total","28,007","0"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2022","Suicidios","Poblacion total","42,809","1"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2022","Suicidios","Poblacion total","3,351","0"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2022","Suicidios","Poblacion total","8,555","0"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2022","Suicidios","Poblacion total","8,956","0"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2022","Suicidios","Poblacion total","39,342","3"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2022","Suicidios","Poblacion total","15,209","2"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2022","Suicidios","Poblacion total","19,498","3"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2022","Suicidios","Poblacion total","31,245","1"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2022","Suicidios","Poblacion total","147,196","18"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2022","Suicidios","Poblacion total","9,621","0"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2022","Suicidios","Poblacion total","97,831","3"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2022","Suicidios","Poblacion total","18,831","1"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2022","Suicidios","Poblacion total","7,393","0"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2022","Suicidios","Poblacion total","16,776","1"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2022","Suicidios","Poblacion total","5,910","0"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2022","Suicidios","Poblacion total","17,154","1"
"San José de La Montaña","05658","POINT (-75.683472 6.848958)","NORTE","5","2022","Suicidios","Poblacion total","3,888","1"
"San Juan de Urabá","05659","POINT (-76.524538 8.766496)","URABA","9","2022","Suicidios","Poblacion total","20,155","2"
"San Luis","05660","POINT (-74.994436 6.042772)","ORIENTE","7","2022","Suicidios","Poblacion total","13,882","1"
"San Pedro de Los Milagros","05664","POINT (-75.555959 6.461815)","NORTE","5","2022","Suicidios","Poblacion total","22,298","2"
"San Pedro de Urabá","05665","POINT (-76.382921 8.277916)","URABA","9","2022","Suicidios","Poblacion total","32,053","0"
"San Rafael","05667","POINT (-75.028257 6.295426)","ORIENTE","7","2022","Suicidios","Poblacion total","16,791","0"
"San Roque","05670","POINT (-75.019485 6.485044)","NORDESTE","4","2022","Suicidios","Poblacion total","23,460","0"
"San Vicente","05674","POINT (-75.331782 6.282678)","ORIENTE","7","2022","Suicidios","Poblacion total","23,860","2"
"Santa Bárbara","05679","POINT (-75.568167 5.874215)","SUROESTE","8","2022","Suicidios","Poblacion total","28,534","2"
"Santa Fe de Antioquia","05042","POINT (-75.827742 6.556455)","OCCIDENTE","6","2022","Suicidios","Poblacion total","27,582","2"
"Santa Rosa de Osos","05686","POINT (-75.460696 6.648965)","NORTE","5","2022","Suicidios","Poblacion total","38,798","4"
"Santo Domingo","05690","POINT (-75.164398 6.471292)","NORDESTE","4","2022","Suicidios","Poblacion total","13,164","0"
"Segovia","05736","POINT (-75.164407 6.471289)","NORDESTE","4","2022","Suicidios","Poblacion total","38,842","0"
"Sonsón","05756","POINT (-75.31098 5.709254)","ORIENTE","7","2022","Suicidios","Poblacion total","36,411","4"
"Sopetrán","05761","POINT (-75.742487 6.500955)","OCCIDENTE","6","2022","Suicidios","Poblacion total","16,013","1"
"Támesis","05789","POINT (-75.712508 5.662788)","SUROESTE","8","2022","Suicidios","Poblacion total","16,650","2"
"Tarazá","05790","POINT (-75.39983 7.58049)","BAJO CAUCA","2","2022","Suicidios","Poblacion total","28,448","3"
"Tarso","05792","POINT (-75.82213 5.865469)","SUROESTE","8","2022","Suicidios","Poblacion total","6,423","0"
"Titiribí","05809","POINT (-75.793717 6.063419)","SUROESTE","8","2022","Suicidios","Poblacion total","11,286","0"
"Toledo","05819","POINT (-75.691555 7.01096)","NORTE","5","2022","Suicidios","Poblacion total","4,955","0"
"Turbo","05837","POINT (-76.728476 8.095151)","URABA","9","2022","Suicidios","Poblacion total","128,982","6"
"Uramita","05842","POINT (-76.266639 7.001396)","OCCIDENTE","6","2022","Suicidios","Poblacion total","7,283","0"
"Urrao","05847","POINT (-76.134557 6.317018)","SUROESTE","8","2022","Suicidios","Poblacion total","31,345","9"
"Valdivia","05854","POINT (-75.391627 7.292119)","NORTE","5","2022","Suicidios","Poblacion total","14,611","3"
"Valparaíso","05856","POINT (-75.62448 5.616356)","SUROESTE","8","2022","Suicidios","Poblacion total","6,656","0"
"Vegachí","05858","POINT (-74.798745 6.77151)","NORDESTE","4","2022","Suicidios","Poblacion total","12,077","2"
"Venecia","05861","POINT (-75.733897 5.963555)","SUROESTE","8","2022","Suicidios","Poblacion total","12,154","1"
